Source,Target,Timestamp
2056,383,2019
1430,3628,2019
1430,383,2019
3628,383,2019
2056,3349,2022
2056,8071,2022
2056,11355,2022
3349,8071,2022
3349,11355,2022
8071,11355,2022
2056,3403,2017
2056,8803,2017
2056,2243,2017
2056,2100,2017
3403,8803,2017
3403,2243,2017
3403,2100,2017
8803,2243,2017
8803,2100,2017
2243,2100,2017
2056,3419,2020
2056,8804,2020
2056,3181,2020
2056,13170,2020
3419,8804,2020
3419,3181,2020
3419,13170,2020
8804,3181,2020
8804,13170,2020
3181,13170,2020
2057,2883,2022
2057,1033,2022
2057,11356,2022
2883,1033,2022
2883,11356,2022
1033,11356,2022
2058,5705,2019
2058,8805,2019
5705,8805,2019
2059,5706,2017
2059,8806,2017
2059,11357,2017
2059,13171,2017
5706,8806,2017
5706,11357,2017
5706,13171,2017
8806,11357,2017
8806,13171,2017
11357,13171,2017
2060,2513,2015
2060,2563,2015
2060,11358,2015
2060,9151,2015
2513,2563,2015
2513,11358,2015
2513,9151,2015
2563,11358,2015
2563,9151,2015
11358,9151,2015
2061,1070,2013
2061,1070,2013
2062,5707,2020
2062,2637,2020
2062,4760,2020
2062,3688,2020
5707,2637,2020
5707,4760,2020
5707,3688,2020
2637,4760,2020
2637,3688,2020
4760,3688,2020
2063,5708,2020
2063,2060,2020
2063,11359,2020
2063,3004,2020
2063,14016,2020
2063,1697,2020
2063,11061,2020
5708,2060,2020
5708,11359,2020
5708,3004,2020
5708,14016,2020
5708,1697,2020
5708,11061,2020
2060,11359,2020
2060,3004,2020
2060,14016,2020
2060,1697,2020
2060,11061,2020
11359,3004,2020
11359,14016,2020
11359,1697,2020
11359,11061,2020
3004,14016,2020
3004,1697,2020
3004,11061,2020
14016,1697,2020
14016,11061,2020
1697,11061,2020
2064,1779,2007
2064,8807,2007
1779,8807,2007
2065,1104,2007
2065,2238,2007
2065,11360,2007
2065,13172,2007
2065,14017,2007
1104,2238,2007
1104,11360,2007
1104,13172,2007
1104,14017,2007
2238,11360,2007
2238,13172,2007
2238,14017,2007
11360,13172,2007
11360,14017,2007
13172,14017,2007
2065,5709,2007
2065,8808,2007
2065,11361,2007
5709,8808,2007
5709,11361,2007
8808,11361,2007
2066,5710,2020
2066,8809,2020
2066,11362,2020
5710,8809,2020
5710,11362,2020
8809,11362,2020
2067,4326,2017
2067,993,2017
2067,11363,2017
2067,13173,2017
2067,673,2017
4326,993,2017
4326,11363,2017
4326,13173,2017
4326,673,2017
993,11363,2017
993,13173,2017
993,673,2017
11363,13173,2017
11363,673,2017
13173,673,2017
2068,1120,2014
2068,8810,2014
2068,11364,2014
2068,3397,2014
2068,14346,2014
1120,8810,2014
1120,11364,2014
1120,3397,2014
1120,14346,2014
8810,11364,2014
8810,3397,2014
8810,14346,2014
11364,3397,2014
11364,14346,2014
3397,14346,2014
2069,5711,2023
2069,520,2023
2069,2002,2023
5711,520,2023
5711,2002,2023
520,2002,2023
2070,781,2020
2070,8811,2020
781,8811,2020
2070,8812,2007
2070,11365,2007
8812,11365,2007
2070,3420,2015
2070,3361,2015
2070,2324,2015
3420,3361,2015
3420,2324,2015
3361,2324,2015
2071,5712,2017
2071,8813,2017
2071,11366,2017
5712,8813,2017
5712,11366,2017
8813,11366,2017
2072,1400,2014
2072,99,2014
2072,1969,2014
1400,99,2014
1400,1969,2014
99,1969,2014
2073,661,2019
2073,1527,2019
2073,2762,2019
661,1527,2019
661,2762,2019
1527,2762,2019
2074,5713,2019
2074,8814,2019
2074,479,2019
5713,8814,2019
5713,479,2019
8814,479,2019
2075,5714,2019
2075,5464,2019
2075,11367,2019
5714,5464,2019
5714,11367,2019
5464,11367,2019
2076,5715,2016
2076,638,2016
2076,2945,2016
5715,638,2016
5715,2945,2016
638,2945,2016
2077,5716,2017
2077,99,2017
5716,99,2017
2078,1119,2013
2079,5717,2015
2079,8815,2015
2079,3175,2015
5717,8815,2015
5717,3175,2015
8815,3175,2015
2080,3459,2014
2080,3566,2014
2080,1658,2014
2080,2900,2014
2080,2070,2014
3459,3566,2014
3459,1658,2014
3459,2900,2014
3459,2070,2014
3566,1658,2014
3566,2900,2014
3566,2070,2014
1658,2900,2014
1658,2070,2014
2900,2070,2014
2081,5718,2006
2081,8816,2006
5718,8816,2006
2082,5719,2013
2082,8817,2013
5719,8817,2013
2083,5719,2011
2083,3628,2011
2083,11368,2011
5719,3628,2011
5719,11368,2011
3628,11368,2011
2084,5720,2020
2084,2573,2020
5720,2573,2020
2085,2704,2007
2085,8818,2007
2085,11369,2007
2085,13174,2007
2704,8818,2007
2704,11369,2007
2704,13174,2007
8818,11369,2007
8818,13174,2007
11369,13174,2007
2086,5721,2007
2086,2353,2007
2086,11370,2007
5721,2353,2007
5721,11370,2007
2353,11370,2007
2087,3192,2014
2087,3443,2014
2087,11371,2014
3192,3443,2014
3192,11371,2014
3443,11371,2014
2088,1631,2023
2088,3342,2023
2088,11372,2023
2088,2415,2023
1631,3342,2023
1631,11372,2023
1631,2415,2023
3342,11372,2023
3342,2415,2023
11372,2415,2023
2089,2959,2020
2089,5517,2020
2089,11373,2020
2959,5517,2020
2959,11373,2020
5517,11373,2020
2090,3109,2017
2090,3397,2017
3109,3397,2017
2091,2002,2017
2091,3128,2017
2091,2959,2017
2002,3128,2017
2002,2959,2017
3128,2959,2017
2092,5722,2017
2092,3334,2017
2092,11374,2017
2092,2002,2017
5722,3334,2017
5722,11374,2017
5722,2002,2017
3334,11374,2017
3334,2002,2017
11374,2002,2017
2093,1227,2007
2094,5723,2012
2094,1070,2012
2094,11375,2012
5723,1070,2012
5723,11375,2012
1070,11375,2012
2095,5724,2019
2095,2002,2019
2095,11376,2019
2095,2241,2019
5724,2002,2019
5724,11376,2019
5724,2241,2019
2002,11376,2019
2002,2241,2019
11376,2241,2019
2095,5725,2011
2095,972,2011
2095,2096,2011
5725,972,2011
5725,2096,2011
972,2096,2011
2096,3342,2022
2096,8819,2022
2096,1894,2022
2096,3151,2022
3342,8819,2022
3342,1894,2022
3342,3151,2022
8819,1894,2022
8819,3151,2022
1894,3151,2022
2097,3335,2014
2098,11,2020
2098,6588,2020
2098,2788,2020
11,6588,2020
11,2788,2020
6588,2788,2020
2099,5726,2022
2099,2957,2022
2099,8822,2022
2099,2607,2022
5726,2957,2022
5726,8822,2022
5726,2607,2022
2957,8822,2022
2957,2607,2022
8822,2607,2022
2100,4796,2017
2100,8820,2017
2100,9746,2017
4796,8820,2017
4796,9746,2017
8820,9746,2017
2101,5727,2013
2101,8821,2013
2101,3030,2013
5727,8821,2013
5727,3030,2013
8821,3030,2013
2102,2500,2009
2102,8822,2009
2102,1934,2009
2102,13175,2009
2500,8822,2009
2500,1934,2009
2500,13175,2009
8822,1934,2009
8822,13175,2009
1934,13175,2009
2103,5728,2021
2103,8823,2021
2103,11377,2021
2103,13176,2021
5728,8823,2021
5728,11377,2021
5728,13176,2021
8823,11377,2021
8823,13176,2021
11377,13176,2021
2103,5729,2007
2103,2070,2007
5729,2070,2007
2104,5730,2020
2104,8824,2020
2104,6812,2020
2104,4301,2020
5730,8824,2020
5730,6812,2020
5730,4301,2020
8824,6812,2020
8824,4301,2020
6812,4301,2020
2105,5731,2013
2105,8825,2013
2105,11378,2013
5731,8825,2013
5731,11378,2013
8825,11378,2013
5732,8826,2022
2106,5733,2018
2106,3429,2018
5733,3429,2018
2107,856,2012
2107,1366,2012
856,1366,2012
2108,1127,2006
2109,5734,2019
2109,8827,2019
2109,11379,2019
2109,13177,2019
2109,9671,2019
5734,8827,2019
5734,11379,2019
5734,13177,2019
5734,9671,2019
8827,11379,2019
8827,13177,2019
8827,9671,2019
11379,13177,2019
11379,9671,2019
13177,9671,2019
2110,2704,2006
2110,3140,2006
2110,11380,2006
2704,3140,2006
2704,11380,2006
3140,11380,2006
2111,835,2008
2111,1366,2008
2111,3615,2008
835,1366,2008
835,3615,2008
1366,3615,2008
2112,5735,2015
2112,8828,2015
2112,5603,2015
2112,4990,2015
2112,14018,2015
2112,14347,2015
5735,8828,2015
5735,5603,2015
5735,4990,2015
5735,14018,2015
5735,14347,2015
8828,5603,2015
8828,4990,2015
8828,14018,2015
8828,14347,2015
5603,4990,2015
5603,14018,2015
5603,14347,2015
4990,14018,2015
4990,14347,2015
14018,14347,2015
2113,5736,2021
2113,1070,2021
2113,1193,2021
2113,5162,2021
5736,1070,2021
5736,1193,2021
5736,5162,2021
1070,1193,2021
1070,5162,2021
1193,5162,2021
2114,5737,2011
2114,550,2011
2114,11381,2011
2114,13178,2011
5737,550,2011
5737,11381,2011
5737,13178,2011
550,11381,2011
550,13178,2011
11381,13178,2011
2115,5738,2007
2115,2239,2007
2115,1658,2007
2115,3459,2007
2115,2070,2007
5738,2239,2007
5738,1658,2007
5738,3459,2007
5738,2070,2007
2239,1658,2007
2239,3459,2007
2239,2070,2007
1658,3459,2007
1658,2070,2007
3459,2070,2007
2115,5739,2007
2115,2239,2007
2115,1658,2007
2115,3459,2007
2115,2070,2007
5739,2239,2007
5739,1658,2007
5739,3459,2007
5739,2070,2007
2239,1658,2007
2239,3459,2007
2239,2070,2007
1658,3459,2007
1658,2070,2007
3459,2070,2007
2116,1848,2018
2116,8829,2018
2116,11382,2018
2116,13179,2018
1848,8829,2018
1848,11382,2018
1848,13179,2018
8829,11382,2018
8829,13179,2018
11382,13179,2018
2117,1481,2012
2117,2793,2018
2117,3062,2018
2117,3354,2018
2117,3566,2018
2793,3062,2018
2793,3354,2018
2793,3566,2018
3062,3354,2018
3062,3566,2018
3354,3566,2018
2118,2056,2023
2118,6734,2023
2118,3029,2023
2056,6734,2023
2056,3029,2023
6734,3029,2023
2119,5740,2008
2119,1399,2008
2119,2307,2008
2119,13180,2008
5740,1399,2008
5740,2307,2008
5740,13180,2008
1399,2307,2008
1399,13180,2008
2307,13180,2008
2119,5741,2014
2119,2548,2014
2119,9486,2014
5741,2548,2014
5741,9486,2014
2548,9486,2014
2119,2959,2013
2119,11383,2013
2959,11383,2013
2120,2615,2014
2120,6137,2014
2120,5620,2014
2120,13181,2014
2120,479,2014
2120,2353,2014
2120,14509,2014
2615,6137,2014
2615,5620,2014
2615,13181,2014
2615,479,2014
2615,2353,2014
2615,14509,2014
6137,5620,2014
6137,13181,2014
6137,479,2014
6137,2353,2014
6137,14509,2014
5620,13181,2014
5620,479,2014
5620,2353,2014
5620,14509,2014
13181,479,2014
13181,2353,2014
13181,14509,2014
479,2353,2014
479,14509,2014
2353,14509,2014
2120,5742,2013
2120,4981,2013
2120,1399,2013
2120,1753,2013
5742,4981,2013
5742,1399,2013
5742,1753,2013
4981,1399,2013
4981,1753,2013
1399,1753,2013
2121,1220,2014
2121,2148,2014
2121,11384,2014
1220,2148,2014
1220,11384,2014
2148,11384,2014
2122,5743,2013
2122,8830,2013
5743,8830,2013
2123,5744,2015
2123,8831,2015
2123,5745,2015
2123,3189,2015
2123,14019,2015
5744,8831,2015
5744,5745,2015
5744,3189,2015
5744,14019,2015
8831,5745,2015
8831,3189,2015
8831,14019,2015
5745,3189,2015
5745,14019,2015
3189,14019,2015
2124,5745,2010
2124,8831,2010
2124,89,2010
2124,2982,2010
5745,8831,2010
5745,89,2010
5745,2982,2010
8831,89,2010
8831,2982,2010
89,2982,2010
2125,1565,2018
2125,3268,2018
2125,6654,2018
1565,3268,2018
1565,6654,2018
3268,6654,2018
2126,1193,2012
2126,8832,2012
1193,8832,2012
2127,2578,2017
2127,8833,2017
2127,3029,2017
2578,8833,2017
2578,3029,2017
8833,3029,2017
2128,2344,2021
2128,8834,2021
2344,8834,2021
2129,5746,2017
2129,2353,2017
2129,11385,2017
5746,2353,2017
5746,11385,2017
2353,11385,2017
2130,3844,2018
2130,2211,2018
2130,11386,2018
3844,2211,2018
3844,11386,2018
2211,11386,2018
2130,2212,2013
2130,1184,2013
2130,3240,2013
2130,3588,2013
2212,1184,2013
2212,3240,2013
2212,3588,2013
1184,3240,2013
1184,3588,2013
3240,3588,2013
2130,2212,2019
2130,6114,2019
2130,3174,2019
2212,6114,2019
2212,3174,2019
6114,3174,2019
2130,2212,2017
2130,3174,2017
2130,11387,2017
2212,3174,2017
2212,11387,2017
3174,11387,2017
2130,3174,2016
2130,3429,2016
2130,6114,2016
2130,2085,2016
3174,3429,2016
3174,6114,2016
3174,2085,2016
3429,6114,2016
3429,2085,2016
6114,2085,2016
2131,5747,2008
2131,8835,2008
5747,8835,2008
2132,723,2015
2132,479,2015
2132,2883,2015
2132,13182,2015
723,479,2015
723,2883,2015
723,13182,2015
479,2883,2015
479,13182,2015
2883,13182,2015
2133,2883,2022
2133,1494,2022
2133,11388,2022
2133,3131,2022
2133,1061,2022
2883,1494,2022
2883,11388,2022
2883,3131,2022
2883,1061,2022
1494,11388,2022
1494,3131,2022
1494,1061,2022
11388,3131,2022
11388,1061,2022
3131,1061,2022
2134,5748,2012
2134,8836,2012
2134,11389,2012
5748,8836,2012
5748,11389,2012
8836,11389,2012
2135,5749,2016
2135,1555,2016
2135,2875,2016
5749,1555,2016
5749,2875,2016
1555,2875,2016
2136,2776,2022
2136,3358,2022
2776,3358,2022
2137,5750,2019
2137,8837,2019
5750,8837,2019
2138,2143,2011
2138,8838,2011
2138,11390,2011
2138,13183,2011
2143,8838,2011
2143,11390,2011
2143,13183,2011
8838,11390,2011
8838,13183,2011
11390,13183,2011
2139,5019,2015
2139,8839,2015
2139,11391,2015
2139,13184,2015
5019,8839,2015
5019,11391,2015
5019,13184,2015
8839,11391,2015
8839,13184,2015
11391,13184,2015
2140,5751,2013
2140,5998,2013
5751,5998,2013
2141,5752,2014
2141,8840,2014
2141,11392,2014
5752,8840,2014
5752,11392,2014
8840,11392,2014
2142,5753,2023
2142,8841,2023
2142,11393,2023
2142,4724,2023
5753,8841,2023
5753,11393,2023
5753,4724,2023
8841,11393,2023
8841,4724,2023
11393,4724,2023
2143,2295,2010
2143,8842,2010
2143,3555,2010
2295,8842,2010
2295,3555,2010
8842,3555,2010
2143,5754,2011
2143,3901,2011
2143,5944,2011
5754,3901,2011
5754,5944,2011
3901,5944,2011
2144,1033,2010
2144,2893,2010
2144,8881,2010
2144,13185,2010
2144,3174,2010
1033,2893,2010
1033,8881,2010
1033,13185,2010
1033,3174,2010
2893,8881,2010
2893,13185,2010
2893,3174,2010
8881,13185,2010
8881,3174,2010
13185,3174,2010
2145,1607,2014
2145,3082,2014
2145,3029,2014
2145,3625,2014
1607,3082,2014
1607,3029,2014
1607,3625,2014
3082,3029,2014
3082,3625,2014
3029,3625,2014
2146,2929,2016
2146,3626,2016
2146,11394,2016
2929,3626,2016
2929,11394,2016
3626,11394,2016
2147,1193,2023
2147,2900,2023
2147,11395,2023
2147,13186,2023
2147,3465,2023
2147,14510,2023
1193,2900,2023
1193,11395,2023
1193,13186,2023
1193,3465,2023
1193,14510,2023
2900,11395,2023
2900,13186,2023
2900,3465,2023
2900,14510,2023
11395,13186,2023
11395,3465,2023
11395,14510,2023
13186,3465,2023
13186,14510,2023
3465,14510,2023
2148,2605,2017
2148,550,2017
2148,11396,2017
2605,550,2017
2605,11396,2017
550,11396,2017
5755,8843,2016
5755,11397,2016
5755,13050,2016
5755,5641,2016
8843,11397,2016
8843,13050,2016
8843,5641,2016
11397,13050,2016
11397,5641,2016
13050,5641,2016
1779,8844,2020
1779,11398,2020
8844,11398,2020
3062,7149,2017
3062,7960,2017
3062,1869,2017
7149,7960,2017
7149,1869,2017
7960,1869,2017
5756,3347,2007
2149,1710,2013
2149,8845,2013
2149,11399,2013
2149,983,2013
1710,8845,2013
1710,11399,2013
1710,983,2013
8845,11399,2013
8845,983,2013
11399,983,2013
2150,5757,2017
2150,5141,2017
2150,11400,2017
5757,5141,2017
5757,11400,2017
5141,11400,2017
2151,1451,2013
2151,737,2013
2151,1366,2013
2151,8916,2013
1451,737,2013
1451,1366,2013
1451,8916,2013
737,1366,2013
737,8916,2013
1366,8916,2013
2152,5758,2010
2152,8846,2010
2152,11401,2010
5758,8846,2010
5758,11401,2010
8846,11401,2010
2055,5759,2012
2055,2922,2012
5759,2922,2012
2055,5759,2012
2055,2922,2012
5759,2922,2012
2056,5760,2022
2153,3050,2013
2153,1652,2013
3050,1652,2013
2154,5761,2018
2154,8847,2018
2154,11402,2018
5761,8847,2018
5761,11402,2018
8847,11402,2018
2155,5762,2007
2155,716,2007
2155,649,2007
5762,716,2007
5762,649,2007
716,649,2007
2155,2766,2021
2155,8848,2021
2155,11403,2021
2155,13187,2021
2155,14020,2021
2766,8848,2021
2766,11403,2021
2766,13187,2021
2766,14020,2021
8848,11403,2021
8848,13187,2021
8848,14020,2021
11403,13187,2021
11403,14020,2021
13187,14020,2021
2156,7403,2013
2156,11404,2013
7403,11404,2013
2157,5763,2013
2157,1919,2013
2157,1366,2013
2157,3032,2013
5763,1919,2013
5763,1366,2013
5763,3032,2013
1919,1366,2013
1919,3032,2013
1366,3032,2013
2158,5764,2009
2158,2148,2009
5764,2148,2009
2159,5765,2015
2159,2987,2015
2159,7437,2015
2159,1120,2015
5765,2987,2015
5765,7437,2015
5765,1120,2015
2987,7437,2015
2987,1120,2015
7437,1120,2015
2160,5766,2020
2160,8849,2020
5766,8849,2020
2060,2273,2017
2060,8850,2017
2060,3970,2017
2060,402,2017
2060,11532,2017
2060,14063,2017
2273,8850,2017
2273,3970,2017
2273,402,2017
2273,11532,2017
2273,14063,2017
8850,3970,2017
8850,402,2017
8850,11532,2017
8850,14063,2017
3970,402,2017
3970,11532,2017
3970,14063,2017
402,11532,2017
402,14063,2017
11532,14063,2017
2060,5767,2013
2060,3036,2013
5767,3036,2013
2060,5768,2017
2060,1366,2017
2060,1447,2017
2060,2395,2017
2060,11695,2017
2060,6485,2017
2060,1697,2017
5768,1366,2017
5768,1447,2017
5768,2395,2017
5768,11695,2017
5768,6485,2017
5768,1697,2017
1366,1447,2017
1366,2395,2017
1366,11695,2017
1366,6485,2017
1366,1697,2017
1447,2395,2017
1447,11695,2017
1447,6485,2017
1447,1697,2017
2395,11695,2017
2395,6485,2017
2395,1697,2017
11695,6485,2017
11695,1697,2017
6485,1697,2017
2161,5769,2013
2161,3536,2013
5769,3536,2013
2162,11,2014
2162,4341,2014
2162,13188,2014
2162,3630,2014
11,4341,2014
11,13188,2014
11,3630,2014
4341,13188,2014
4341,3630,2014
13188,3630,2014
2162,3572,2022
2162,8851,2022
3572,8851,2022
2162,2041,2014
2162,4727,2014
2162,2462,2014
2162,1366,2014
2162,14021,2014
2162,493,2014
2162,14511,2014
2041,4727,2014
2041,2462,2014
2041,1366,2014
2041,14021,2014
2041,493,2014
2041,14511,2014
4727,2462,2014
4727,1366,2014
4727,14021,2014
4727,493,2014
4727,14511,2014
2462,1366,2014
2462,14021,2014
2462,493,2014
2462,14511,2014
1366,14021,2014
1366,493,2014
1366,14511,2014
14021,493,2014
14021,14511,2014
493,14511,2014
2163,2041,2018
2163,8852,2018
2163,7059,2018
2163,13189,2018
2163,14022,2018
2163,5259,2018
2041,8852,2018
2041,7059,2018
2041,13189,2018
2041,14022,2018
2041,5259,2018
8852,7059,2018
8852,13189,2018
8852,14022,2018
8852,5259,2018
7059,13189,2018
7059,14022,2018
7059,5259,2018
13189,14022,2018
13189,5259,2018
14022,5259,2018
2064,5770,2004
2064,3775,2020
2064,3135,2020
2064,3298,2020
2064,3566,2020
2064,3742,2020
3775,3135,2020
3775,3298,2020
3775,3566,2020
3775,3742,2020
3135,3298,2020
3135,3566,2020
3135,3742,2020
3298,3566,2020
3298,3742,2020
3566,3742,2020
2164,1264,2007
2164,916,2007
2164,11405,2007
1264,916,2007
1264,11405,2007
916,11405,2007
2165,2982,2009
2165,3189,2009
2982,3189,2009
2166,5771,2006
2166,8853,2006
5771,8853,2006
2065,99,2010
2065,5065,2010
2065,2178,2010
99,5065,2010
99,2178,2010
5065,2178,2010
2066,278,2020
2066,8854,2020
2066,11406,2020
278,8854,2020
278,11406,2020
8854,11406,2020
2066,1309,2008
2066,8855,2008
2066,7982,2008
2066,13190,2008
1309,8855,2008
1309,7982,2008
1309,13190,2008
8855,7982,2008
8855,13190,2008
7982,13190,2008
2167,2103,2007
2167,8856,2007
2167,2563,2007
2103,8856,2007
2103,2563,2007
8856,2563,2007
2168,5772,2013
2168,3335,2013
2168,6431,2013
2168,13191,2013
5772,3335,2013
5772,6431,2013
5772,13191,2013
3335,6431,2013
3335,13191,2013
6431,13191,2013
2169,3174,2009
2169,8857,2009
2169,3636,2009
2169,3175,2009
3174,8857,2009
3174,3636,2009
3174,3175,2009
8857,3636,2009
8857,3175,2009
3636,3175,2009
2170,289,2014
2170,784,2014
2170,1527,2014
2170,13192,2014
289,784,2014
289,1527,2014
289,13192,2014
784,1527,2014
784,13192,2014
1527,13192,2014
2171,5773,2021
2171,2959,2021
2171,5269,2021
5773,2959,2021
5773,5269,2021
2959,5269,2021
2172,1383,2016
2172,3737,2016
2172,2366,2016
2172,13193,2016
1383,3737,2016
1383,2366,2016
1383,13193,2016
3737,2366,2016
3737,13193,2016
2366,13193,2016
2070,5774,2012
2070,8858,2012
5774,8858,2012
2070,5775,2015
2070,3012,2015
2070,11407,2015
5775,3012,2015
5775,11407,2015
3012,11407,2015
2070,1658,2012
2070,11408,2012
1658,11408,2012
2070,1719,2019
2070,8859,2019
2070,11409,2019
1719,8859,2019
1719,11409,2019
8859,11409,2019
2070,1990,2020
2070,8860,2020
2070,3844,2020
1990,8860,2020
1990,3844,2020
8860,3844,2020
2070,2966,2013
2070,824,2013
2070,1227,2013
2070,13194,2013
2966,824,2013
2966,1227,2013
2966,13194,2013
824,1227,2013
824,13194,2013
1227,13194,2013
2070,5776,2006
2070,3273,2006
5776,3273,2006
2070,3131,2012
2070,4377,2012
2070,1221,2012
3131,4377,2012
3131,1221,2012
4377,1221,2012
2070,3131,2018
2070,5469,2018
2070,308,2018
3131,5469,2018
3131,308,2018
5469,308,2018
2070,3383,2018
2070,8861,2018
2070,11410,2018
2070,1207,2018
3383,8861,2018
3383,11410,2018
3383,1207,2018
8861,11410,2018
8861,1207,2018
11410,1207,2018
2070,3446,2018
2070,8862,2018
2070,4252,2018
2070,554,2018
3446,8862,2018
3446,4252,2018
3446,554,2018
8862,4252,2018
8862,554,2018
4252,554,2018
2173,5777,2016
2173,8003,2016
2173,1033,2016
5777,8003,2016
5777,1033,2016
8003,1033,2016
2174,5778,2012
2174,493,2012
2174,3918,2012
2174,13195,2012
5778,493,2012
5778,3918,2012
5778,13195,2012
493,3918,2012
493,13195,2012
3918,13195,2012
2175,5779,2014
2175,8863,2014
2175,1795,2014
5779,8863,2014
5779,1795,2014
8863,1795,2014
2176,3625,2013
2176,947,2013
3625,947,2013
2177,942,2018
2177,4301,2018
942,4301,2018
2178,5780,2006
2178,8864,2006
5780,8864,2006
2178,5781,2022
2178,2883,2022
2178,2959,2022
2178,13196,2022
5781,2883,2022
5781,2959,2022
5781,13196,2022
2883,2959,2022
2883,13196,2022
2959,13196,2022
2178,5782,2014
2178,3454,2014
2178,11411,2014
2178,13197,2014
2178,3129,2014
5782,3454,2014
5782,11411,2014
5782,13197,2014
5782,3129,2014
3454,11411,2014
3454,13197,2014
3454,3129,2014
11411,13197,2014
11411,3129,2014
13197,3129,2014
2179,2959,2021
2179,8865,2021
2179,6035,2021
2179,13198,2021
2179,6035,2021
2959,8865,2021
2959,6035,2021
2959,13198,2021
2959,6035,2021
8865,6035,2021
8865,13198,2021
8865,6035,2021
6035,13198,2021
6035,6035,2021
13198,6035,2021
2180,2361,2016
2180,8866,2016
2180,2546,2016
2180,9231,2016
2180,14023,2016
2361,8866,2016
2361,2546,2016
2361,9231,2016
2361,14023,2016
8866,2546,2016
8866,9231,2016
8866,14023,2016
2546,9231,2016
2546,14023,2016
9231,14023,2016
2181,5783,2023
2181,152,2023
2181,71,2023
2181,3322,2023
5783,152,2023
5783,71,2023
5783,3322,2023
152,71,2023
152,3322,2023
71,3322,2023
2182,5784,2009
2182,1120,2009
2182,1070,2009
2182,13199,2009
5784,1120,2009
5784,1070,2009
5784,13199,2009
1120,1070,2009
1120,13199,2009
1070,13199,2009
2183,5785,2010
2183,8867,2010
2183,2776,2010
2183,3396,2010
5785,8867,2010
5785,2776,2010
5785,3396,2010
8867,2776,2010
8867,3396,2010
2776,3396,2010
2184,5786,2013
2184,723,2013
2184,867,2013
2184,13200,2013
2184,2376,2013
2184,4912,2013
2184,14512,2013
5786,723,2013
5786,867,2013
5786,13200,2013
5786,2376,2013
5786,4912,2013
5786,14512,2013
723,867,2013
723,13200,2013
723,2376,2013
723,4912,2013
723,14512,2013
867,13200,2013
867,2376,2013
867,4912,2013
867,14512,2013
13200,2376,2013
13200,4912,2013
13200,14512,2013
2376,4912,2013
2376,14512,2013
4912,14512,2013
2185,5787,2011
2185,8868,2011
2185,3844,2011
5787,8868,2011
5787,3844,2011
8868,3844,2011
2186,99,2020
2186,8869,2020
2186,12584,2020
2186,685,2020
99,8869,2020
99,12584,2020
99,685,2020
8869,12584,2020
8869,685,2020
12584,685,2020
2186,479,2020
2186,723,2020
2186,2875,2020
2186,3415,2020
479,723,2020
479,2875,2020
479,3415,2020
723,2875,2020
723,3415,2020
2875,3415,2020
2187,1227,2022
2187,8870,2022
2187,2880,2022
1227,8870,2022
1227,2880,2022
8870,2880,2022
2187,2353,2008
2187,3,2008
2187,11412,2008
2187,3697,2008
2353,3,2008
2353,11412,2008
2353,3697,2008
3,11412,2008
3,3697,2008
11412,3697,2008
2187,2495,2006
2187,493,2006
2187,11413,2006
2187,13201,2006
2495,493,2006
2495,11413,2006
2495,13201,2006
493,11413,2006
493,13201,2006
11413,13201,2006
2187,5788,2016
2187,8871,2016
2187,1366,2016
5788,8871,2016
5788,1366,2016
8871,1366,2016
2188,5789,2019
2188,3390,2019
2188,8483,2019
2188,13202,2019
5789,3390,2019
5789,8483,2019
5789,13202,2019
3390,8483,2019
3390,13202,2019
8483,13202,2019
2189,960,2006
2189,11414,2006
960,11414,2006
2189,8872,2003
2190,2563,2015
2190,3557,2015
2563,3557,2015
2191,2781,2019
2191,1553,2019
2191,554,2019
2781,1553,2019
2781,554,2019
1553,554,2019
2192,2143,2011
2192,8873,2011
2143,8873,2011
2193,2143,2012
2193,8874,2012
2193,2653,2012
2143,8874,2012
2143,2653,2012
8874,2653,2012
5790,8875,2022
5790,1120,2022
8875,1120,2022
2194,5791,2010
2194,6653,2010
5791,6653,2010
2195,2103,2001
2195,8876,2001
2103,8876,2001
2196,5792,2016
2196,716,2016
2196,1697,2016
5792,716,2016
5792,1697,2016
716,1697,2016
2197,5793,2006
2197,8877,2006
2197,11415,2006
5793,8877,2006
5793,11415,2006
8877,11415,2006
2198,5794,2018
2198,8878,2018
5794,8878,2018
2199,5795,2008
2199,2853,2008
2199,11094,2008
2199,6513,2008
2199,14024,2008
5795,2853,2008
5795,11094,2008
5795,6513,2008
5795,14024,2008
2853,11094,2008
2853,6513,2008
2853,14024,2008
11094,6513,2008
11094,14024,2008
6513,14024,2008
2200,5796,2004
2200,8879,2004
5796,8879,2004
2200,5796,2004
2200,8879,2004
5796,8879,2004
2080,555,2011
2080,4263,2011
2080,11416,2011
2080,2963,2011
2080,1227,2011
2080,14348,2011
2080,14513,2011
555,4263,2011
555,11416,2011
555,2963,2011
555,1227,2011
555,14348,2011
555,14513,2011
4263,11416,2011
4263,2963,2011
4263,1227,2011
4263,14348,2011
4263,14513,2011
11416,2963,2011
11416,1227,2011
11416,14348,2011
11416,14513,2011
2963,1227,2011
2963,14348,2011
2963,14513,2011
1227,14348,2011
1227,14513,2011
14348,14513,2011
2081,5797,2015
2081,5141,2015
2081,2324,2015
5797,5141,2015
5797,2324,2015
5141,2324,2015
2083,5798,2006
2083,4928,2006
2083,2704,2006
2083,3140,2006
5798,4928,2006
