Date,Open,High,Low,Close,Volume
13.12.1933,119.185,119.217,118.885,118.890,520
14.12.1933,118.890,118.891,118.755,118.829,549
15.12.1933,118.829,119.020,118.819,118.934,666
16.12.1933,118.934,118.971,118.865,118.941,401
17.12.1933,118.941,118.943,118.780,118.848,385
18.12.1933,118.848,119.096,118.806,119.069,440
19.12.1933,119.069,119.093,118.973,119.049,354
20.12.1933,119.055,119.483,119.042,119.409,675
21.12.1933,119.409,119.462,119.257,119.411,590
22.12.1933,119.410,119.554,119.403,119.449,636
23.12.1933,119.449,119.532,119.349,119.422,532
24.12.1933,119.422,119.491,119.358,119.417,598
25.12.1933,119.417,119.574,119.363,119.555,589
26.12.1933,119.555,119.651,119.549,119.573,449
27.12.1933,119.573,119.685,119.505,119.684,437
28.12.1933,119.684,119.845,119.671,119.832,595
29.12.1933,119.827,120.009,119.805,119.941,673
30.12.1933,119.940,119.951,119.785,119.817,737
31.12.1933,119.817,119.876,119.679,119.732,759
1.01.1934,119.733,119.803,119.620,119.743,582
2.01.1934,119.743,119.819,119.689,119.733,397
3.01.1934,119.733,119.863,119.733,119.833,673
4.01.1934,119.835,119.843,119.727,119.750,462
5.01.1934,119.750,119.799,119.612,119.623,596
6.01.1934,119.622,119.741,119.349,119.403,618
7.01.1934,119.396,119.734,119.392,119.598,900
8.01.1934,119.598,119.611,119.412,119.510,923
9.01.1934,119.510,119.699,119.435,119.642,943
10.01.1934,119.644,119.663,119.520,119.616,776
11.01.1934,119.616,119.616,119.518,119.593,392
12.01.1934,119.602,119.639,119.341,119.343,841
13.01.1934,119.343,119.679,119.307,119.658,875
14.01.1934,119.658,119.774,119.567,119.708,838
15.01.1934,119.708,119.742,119.547,119.622,725
16.01.1934,119.622,119.646,119.526,119.530,825
17.01.1934,119.529,119.964,119.529,119.870,918
18.01.1934,119.870,119.957,119.845,119.957,925
19.01.1934,119.957,120.321,119.877,120.200,1192
20.01.1934,120.204,120.299,120.079,120.196,1077
21.01.1934,120.196,120.281,120.130,120.233,1146
22.01.1934,120.231,120.268,120.065,120.067,1055
23.01.1934,120.067,120.154,120.002,120.107,1022
24.01.1934,120.109,120.141,119.764,119.860,1229
25.01.1934,119.866,119.937,119.692,119.741,1136
26.01.1934,119.740,119.867,119.651,119.774,865
27.01.1934,119.774,119.923,119.755,119.843,671
28.01.1934,119.843,120.070,119.796,120.035,795
29.01.1934,120.031,120.228,120.031,120.212,1138
30.01.1934,120.212,120.331,120.108,120.126,862
31.01.1934,120.126,120.268,120.115,120.244,645
1.02.1934,120.245,120.255,119.907,119.978,695
2.02.1934,119.977,120.036,119.818,119.834,772
3.02.1934,119.833,119.996,119.762,119.974,838
4.02.1934,119.974,120.243,119.947,120.207,833
5.02.1934,120.207,120.377,120.103,120.250,992
6.02.1934,120.249,120.337,120.157,120.311,793
7.02.1934,120.311,120.356,120.200,120.269,822
8.02.1934,120.269,120.275,119.979,119.981,712
9.02.1934,119.981,120.283,119.888,120.187,775
10.02.1934,120.187,120.671,120.166,120.525,989
11.02.1934,120.525,120.551,120.253,120.416,981
12.02.1934,120.408,120.485,120.341,120.451,756
13.02.1934,120.451,120.539,120.375,120.400,616
14.02.1934,120.405,120.543,120.367,120.524,696
15.02.1934,120.524,120.688,120.497,120.667,571
16.02.1934,120.667,120.799,120.654,120.756,801
17.02.1934,120.756,120.806,120.690,120.770,734
18.02.1934,120.771,120.834,120.702,120.783,711
19.02.1934,120.782,120.868,120.737,120.749,627
20.02.1934,120.748,120.822,120.618,120.791,880
21.02.1934,120.790,121.042,120.786,121.041,924
22.02.1934,121.031,121.431,120.958,121.360,1577
23.02.1934,121.360,121.393,121.186,121.199,1402
24.02.1934,121.205,121.376,121.168,121.345,711
25.02.1934,121.345,121.608,121.322,121.341,927
26.02.1934,121.340,121.402,121.270,121.399,616
27.02.1934,121.396,121.417,121.276,121.349,592
28.02.1934,121.349,121.489,121.292,121.363,533
1.03.1934,121.363,121.451,121.350,121.407,736
2.03.1934,121.407,121.480,121.308,121.429,537
3.03.1934,121.429,121.492,121.327,121.448,508
4.03.1934,121.446,121.446,121.275,121.369,521
5.03.1934,121.362,121.811,121.360,121.693,959
6.03.1934,121.693,121.762,121.634,121.709,743
7.03.1934,121.710,121.710,121.515,121.568,514
8.03.1934,121.570,121.626,121.402,121.407,484
9.03.1934,121.407,121.567,121.357,121.422,993
10.03.1934,121.415,121.637,121.372,121.586,747
11.03.1934,121.587,121.620,121.424,121.469,601
12.03.1934,121.469,121.559,121.398,121.530,528
13.03.1934,121.530,121.782,121.530,121.640,655
14.03.1934,121.640,121.729,121.613,121.726,553
15.03.1934,121.726,121.726,121.632,121.707,474
16.03.1934,121.707,121.800,121.663,121.752,640
17.03.1934,121.738,121.741,121.535,121.569,590
18.03.1934,121.568,121.594,121.425,121.458,572
19.03.1934,121.461,121.522,121.403,121.508,790
20.03.1934,121.508,121.518,121.282,121.329,633
21.03.1934,121.329,121.386,121.264,121.354,557
22.03.1934,121.356,121.409,121.329,121.383,486
23.03.1934,121.383,121.474,121.319,121.339,544
24.03.1934,121.339,121.391,121.279,121.283,451
25.03.1934,121.283,121.393,121.283,121.355,489
26.03.1934,121.358,121.381,121.271,121.327,478
27.03.1934,121.327,121.459,121.310,121.441,476
28.03.1934,121.440,121.519,121.253,121.352,625
29.03.1934,121.352,121.440,121.279,121.340,421
30.03.1934,121.340,121.558,121.257,121.557,676
31.03.1934,121.556,121.737,121.456,121.666,770
1.04.1934,121.666,121.675,121.489,121.621,662
2.04.1934,121.621,121.634,121.495,121.561,806
3.04.1934,121.559,121.621,121.522,121.573,725
4.04.1934,121.568,121.755,121.561,121.747,669
5.04.1934,121.750,121.819,121.673,121.800,701
6.04.1934,121.800,121.890,121.733,121.832,669
7.04.1934,121.832,121.965,121.807,121.867,679
8.04.1934,121.867,121.920,121.809,121.878,607
9.04.1934,121.878,121.881,121.783,121.804,569
10.04.1934,121.805,122.158,121.802,122.001,885
11.04.1934,122.001,122.289,122.001,122.266,879
12.04.1934,122.268,122.274,122.077,122.086,577
13.04.1934,122.086,122.190,122.002,122.046,212
14.04.1934,122.047,122.191,122.000,122.106,313
15.04.1934,122.106,122.114,121.947,122.057,267
16.04.1934,122.057,122.130,121.951,122.000,229
17.04.1934,122.000,122.030,121.920,121.931,313
18.04.1934,121.931,121.988,121.858,121.868,137
19.04.1934,121.868,121.911,121.754,121.776,209
20.04.1934,121.776,121.780,121.713,121.733,156
21.04.1934,121.733,121.928,121.720,121.915,245
22.04.1934,121.915,121.979,121.822,121.937,220
23.04.1934,121.937,122.090,121.934,121.997,235
24.04.1934,121.949,122.042,121.949,122.003,24
25.04.1934,121.902,122.061,121.655,121.761,80
26.04.1934,121.761,121.862,121.613,121.674,79
27.04.1934,121.674,121.857,121.576,121.698,37
28.04.1934,121.698,121.805,121.576,121.735,32
29.04.1934,121.735,121.818,121.680,121.756,29
30.04.1934,121.716,121.756,121.602,121.635,40
1.05.1934,121.635,121.683,121.489,121.612,70
2.05.1934,121.593,121.631,121.426,121.547,99
3.05.1934,121.545,121.552,121.454,121.520,60
4.05.1934,121.520,121.576,121.477,121.563,72
5.05.1934,121.565,121.568,121.476,121.547,39
6.05.1934,121.547,121.688,121.547,121.571,134
7.05.1934,121.571,121.582,121.461,121.491,313
8.05.1934,121.491,121.500,121.438,121.467,174
9.05.1934,121.467,121.472,121.329,121.354,139
10.05.1934,121.354,121.442,121.301,121.437,290
11.05.1934,121.437,121.470,121.425,121.430,275
12.05.1934,121.430,121.484,121.394,121.409,92
13.05.1934,121.409,121.410,121.315,121.371,237
14.05.1934,121.371,121.382,121.346,121.377,195
15.05.1934,121.377,121.425,121.346,121.401,142
16.05.1934,121.401,121.480,121.401,121.473,511
17.05.1934,121.473,121.598,121.466,121.554,498
18.05.1934,121.554,121.638,121.548,121.602,638
19.05.1934,121.599,121.681,121.597,121.666,395
20.05.1934,121.666,121.677,121.643,121.666,343
21.05.1934,121.666,121.685,121.662,121.673,384
22.05.1934,121.678,121.857,121.672,121.836,290
23.05.1934,121.836,121.866,121.828,121.857,398
24.05.1934,121.857,121.880,121.845,121.878,203
25.05.1934,121.878,121.878,121.817,121.849,266
26.05.1934,121.849,121.952,121.822,121.950,335
27.05.1934,121.949,122.038,121.857,121.926,308
28.05.1934,121.926,121.941,121.894,121.920,82
29.05.1934,121.920,122.004,121.910,121.912,255
30.05.1934,121.914,121.924,121.837,121.853,332
31.05.1934,121.853,121.931,121.846,121.857,291
1.06.1934,121.857,121.867,121.720,121.772,147
2.06.1934,121.768,121.770,121.653,121.696,315
3.06.1934,121.696,121.785,121.652,121.735,199
4.06.1934,121.735,121.779,121.702,121.704,178
5.06.1934,121.704,121.752,121.704,121.736,297
6.06.1934,121.736,121.743,121.699,121.699,285
7.06.1934,121.699,121.794,121.653,121.744,283
8.06.1934,121.744,121.780,121.729,121.746,182
9.06.1934,121.747,121.759,121.653,121.726,488
10.06.1934,121.738,121.813,121.738,121.776,636
11.06.1934,121.777,121.791,121.702,121.777,574
12.06.1934,121.777,121.782,121.664,121.673,355
13.06.1934,121.673,121.852,121.662,121.794,417
14.06.1934,121.794,122.023,121.792,121.975,389
15.06.1934,121.972,122.013,121.928,121.948,409
16.06.1934,121.948,122.023,121.946,121.971,500
17.06.1934,121.973,121.973,121.829,121.847,334
18.06.1934,121.849,122.024,121.845,122.014,380
19.06.1934,122.015,122.028,121.958,121.970,401
20.06.1934,121.970,121.970,121.880,121.910,310
21.06.1934,121.910,121.935,121.788,121.801,314
22.06.1934,121.800,121.875,121.797,121.817,280
23.06.1934,121.817,121.832,121.774,121.806,215
24.06.1934,121.806,121.829,121.790,121.804,172
25.06.1934,121.804,121.892,121.800,121.843,213
26.06.1934,121.843,121.933,121.839,121.911,223
27.06.1934,121.911,121.968,121.911,121.963,241
28.06.1934,121.963,122.017,121.932,122.017,228
29.06.1934,122.013,122.211,122.006,122.195,385
30.06.1934,122.196,122.199,122.097,122.119,168
1.07.1934,122.119,122.258,122.119,122.237,427
2.07.1934,122.238,122.346,122.213,122.334,501
3.07.1934,122.334,122.475,122.328,122.440,649
4.07.1934,122.440,122.634,122.378,122.548,535
5.07.1934,122.548,122.781,122.485,122.585,727
6.07.1934,122.585,122.711,122.440,122.623,456
7.07.1934,122.623,122.671,122.600,122.644,271
8.07.1934,122.644,122.659,122.490,122.533,367
9.07.1934,122.533,122.559,122.430,122.542,392
10.07.1934,122.542,122.542,122.495,122.524,363
11.07.1934,122.528,122.614,122.500,122.587,294
12.07.1934,122.593,122.813,122.537,122.752,337
13.07.1934,122.759,122.904,122.750,122.836,586
14.07.1934,122.839,122.965,122.835,122.963,338
15.07.1934,122.962,123.040,122.916,122.967,589
16.07.1934,122.967,123.050,122.874,122.893,385
17.07.1934,122.893,122.894,122.685,122.787,417
18.07.1934,122.783,122.814,122.680,122.778,369
19.07.1934,122.778,122.802,122.624,122.626,324
20.07.1934,122.626,122.730,122.589,122.626,425
21.07.1934,122.626,122.647,122.591,122.614,232
22.07.1934,122.614,122.678,122.595,122.621,363
23.07.1934,122.621,122.664,122.521,122.548,322
24.07.1934,122.550,122.611,122.491,122.491,325
25.07.1934,122.492,122.583,122.463,122.567,292
26.07.1934,122.569,122.588,122.504,122.517,341
27.07.1934,122.517,122.517,122.435,122.457,246
28.07.1934,122.457,122.523,122.443,122.519,290
29.07.1934,122.519,122.647,122.513,122.611,188
30.07.1934,122.611,122.641,122.600,122.613,116
31.07.1934,122.613,122.616,122.496,122.532,496
1.08.1934,122.535,122.550,122.470,122.536,268
2.08.1934,122.536,122.574,122.532,122.554,197
3.08.1934,122.554,122.554,122.452,122.482,192
4.08.1934,122.475,122.475,122.425,122.463,179
5.08.1934,122.463,122.468,122.407,122.414,213
6.08.1934,122.411,122.421,122.320,122.367,180
7.08.1934,122.367,122.478,122.362,122.477,127
8.08.1934,122.477,122.573,122.474,122.571,193
9.08.1934,122.576,122.703,122.561,122.686,417
10.08.1934,122.686,122.823,122.626,122.777,531
11.08.1934,122.779,122.832,122.760,122.784,334
12.08.1934,122.783,122.789,122.556,122.607,632
13.08.1934,122.607,122.718,122.592,122.715,366
14.08.1934,122.715,122.890,122.713,122.800,464
15.08.1934,122.800,122.800,122.579,122.625,506
16.08.1934,122.626,122.656,122.135,122.171,539
17.08.1934,122.177,122.339,122.149,122.301,388
18.08.1934,122.301,122.461,122.286,122.286,283
19.08.1934,122.286,122.359,122.205,122.296,349
20.08.1934,122.296,122.313,122.097,122.240,314
21.08.1934,122.240,122.351,122.224,122.305,266
22.08.1934,122.303,122.495,122.238,122.238,362
23.08.1934,122.238,122.426,122.237,122.315,275
24.08.1934,122.315,122.315,122.185,122.195,399
25.08.1934,122.192,122.322,122.097,122.128,629
26.08.1934,122.128,122.180,121.989,122.180,593
27.08.1934,122.180,122.188,122.004,122.067,431
28.08.1934,122.064,122.081,121.820,121.853,531
29.08.1934,121.853,121.931,121.784,121.900,534
30.08.1934,121.900,122.050,121.877,121.899,515
31.08.1934,121.899,121.979,121.811,121.886,684
1.09.1934,121.888,122.069,121.846,122.039,596
2.09.1934,122.038,122.269,121.998,122.016,615
3.09.1934,122.016,122.216,121.931,122.149,853
4.09.1934,122.149,122.248,122.016,122.207,709
5.09.1934,122.210,122.225,122.061,122.061,672
6.09.1934,122.064,122.171,121.732,121.872,1087
7.09.1934,121.872,121.882,121.741,121.788,925
8.09.1934,121.788,121.805,121.620,121.647,756
9.09.1934,121.646,121.842,121.645,121.802,842
10.09.1934,121.803,121.850,121.686,121.713,543
11.09.1934,121.713,121.758,121.651,121.668,475
12.09.1934,121.670,121.797,121.437,121.771,694
13.09.1934,121.764,121.771,121.640,121.642,475
14.09.1934,121.642,121.662,121.508,121.603,535
15.09.1934,121.603,121.733,121.601,121.662,728
16.09.1934,121.663,121.746,121.621,121.632,729
17.09.1934,121.632,122.201,121.593,121.867,769
18.09.1934,121.868,121.887,121.794,121.841,655
19.09.1934,121.842,122.011,121.839,121.946,564
20.09.1934,121.942,122.096,121.891,121.982,556
21.09.1934,121.982,122.056,121.844,122.011,534
22.09.1934,122.011,122.063,121.909,121.996,534
23.09.1934,121.992,122.144,121.856,121.917,535
24.09.1934,121.913,122.153,121.899,122.101,653
25.09.1934,122.097,122.344,122.094,122.258,466
26.09.1934,122.265,122.265,122.030,122.114,528
27.09.1934,122.115,122.238,122.087,122.158,727
28.09.1934,122.158,122.298,122.155,122.280,447
29.09.1934,122.280,122.389,122.063,122.237,705
30.09.1934,122.238,122.299,122.149,122.199,669
1.10.1934,122.199,122.336,122.141,122.241,557
2.10.1934,122.241,122.322,122.205,122.244,439
3.10.1934,122.244,122.489,122.236,122.344,594
4.10.1934,122.344,122.536,122.335,122.369,621
5.10.1934,122.369,122.651,122.366,122.622,483
6.10.1934,122.622,122.637,122.501,122.565,394
7.10.1934,122.565,122.597,122.447,122.584,651
8.10.1934,122.584,122.852,122.562,122.764,623
9.10.1934,122.764,122.764,122.570,122.573,697
10.10.1934,122.573,122.949,122.569,122.915,620
11.10.1934,122.915,122.950,122.595,122.709,805
12.10.1934,122.710,122.735,122.419,122.440,1163
13.10.1934,122.438,122.442,122.015,122.129,1125
14.10.1934,122.129,122.258,121.802,122.169,1066
15.10.1934,122.169,122.426,122.123,122.369,786
16.10.1934,122.369,122.466,122.325,122.333,740
17.10.1934,122.333,122.378,122.173,122.177,606
18.10.1934,122.177,122.338,122.172,122.297,511
19.10.1934,122.300,122.336,122.190,122.282,439
20.10.1934,122.288,122.292,122.054,122.201,690
21.10.1934,122.209,122.300,122.129,122.257,766
22.10.1934,122.257,122.285,122.108,122.149,578
23.10.1934,122.149,122.347,122.111,122.347,403
24.10.1934,122.347,122.638,122.286,122.500,654
25.10.1934,122.500,122.699,122.499,122.668,674
26.10.1934,122.672,122.699,122.581,122.641,580
27.10.1934,122.646,122.684,122.394,122.399,455
28.10.1934,122.399,122.496,122.332,122.412,786
29.10.1934,122.412,122.450,122.310,122.410,627
30.10.1934,122.410,122.720,122.395,122.580,944
31.10.1934,122.580,122.624,122.425,122.454,600
1.11.1934,122.451,122.603,122.429,122.495,902
2.11.1934,122.498,122.665,122.494,122.644,975
3.11.1934,122.648,122.650,122.377,122.443,889
4.11.1934,122.443,122.443,122.253,122.324,856
5.11.1934,122.327,122.327,122.249,122.291,892
6.11.1934,122.292,122.322,122.264,122.299,909
7.11.1934,122.299,122.442,122.298,122.435,721
8.11.1934,122.436,122.436,122.297,122.300,984
9.11.1934,122.298,122.314,122.151,122.163,827
10.11.1934,122.163,122.223,122.072,122.098,934
11.11.1934,122.098,122.188,122.057,122.158,1057
12.11.1934,122.157,122.440,122.148,122.396,1064
13.11.1934,122.396,122.483,122.389,122.437,773
14.11.1934,122.439,122.532,122.302,122.530,868
15.11.1934,122.530,122.571,122.428,122.491,953
16.11.1934,122.495,122.720,122.495,122.633,1080
17.11.1934,122.635,122.697,122.562,122.682,898
18.11.1934,122.682,122.724,122.643,122.718,730
19.11.1934,122.718,122.792,122.655,122.704,821
20.11.1934,122.704,122.771,122.627,122.741,690
21.11.1934,122.738,122.740,122.652,122.710,703
22.11.1934,122.715,122.776,122.666,122.666,614
23.11.1934,122.666,122.775,122.613,122.744,805
24.11.1934,122.743,122.902,122.716,122.834,818
25.11.1934,122.833,122.956,122.798,122.910,664
26.11.1934,122.901,122.948,122.784,122.784,733
27.11.1934,122.785,122.959,122.770,122.949,530
28.11.1934,122.949,122.991,122.894,122.912,607
29.11.1934,122.915,123.229,122.898,123.175,864
30.11.1934,123.173,123.258,123.099,123.239,777
1.12.1934,123.239,123.433,123.127,123.364,794
2.12.1934,123.364,123.424,123.237,123.405,741
3.12.1934,123.405,123.483,123.316,123.483,622
4.12.1934,123.483,123.483,123.361,123.389,517
5.12.1934,123.389,123.803,123.365,123.793,1066
6.12.1934,123.795,123.870,123.567,123.614,1109
7.12.1934,123.614,123.620,123.259,123.578,1653
8.12.1934,123.580,123.613,123.409,123.588,1405
9.12.1934,123.588,123.904,123.572,123.866,1061
10.12.1934,123.866,123.935,123.764,123.932,794
11.12.1934,123.932,124.156,123.878,124.100,975
12.12.1934,124.108,124.191,123.974,124.161,824
13.12.1934,124.161,124.175,124.078,124.105,603
14.12.1934,124.105,124.398,124.052,124.115,1049
15.12.1934,124.113,124.237,124.073,124.200,696
16.12.1934,124.200,124.280,124.102,124.105,576
17.12.1934,124.111,124.116,123.752,123.780,955
18.12.1934,123.781,124.008,123.751,123.997,697
19.12.1934,123.999,124.199,123.999,124.116,760
20.12.1934,124.116,124.263,124.061,124.230,836
21.12.1934,124.230,124.231,124.035,124.054,598
22.12.1934,124.054,124.074,123.887,123.953,633
23.12.1934,123.944,124.006,123.808,123.993,783
24.12.1934,123.993,123.993,123.779,123.779,479
25.12.1934,123.779,123.889,123.779,123.805,781
26.12.1934,123.805,123.920,123.805,123.907,687
27.12.1934,123.910,123.912,123.753,123.754,611
28.12.1934,123.762,124.024,123.760,123.870,1017
29.12.1934,123.870,124.010,123.866,123.954,592
30.12.1934,123.954,124.082,123.907,124.048,586
31.12.1934,124.048,124.152,123.960,124.119,769
1.01.1935,124.122,124.415,124.118,124.304,889
2.01.1935,124.304,124.379,124.178,124.236,801
3.01.1935,124.234,124.341,124.164,124.335,637
4.01.1935,124.333,124.344,124.214,124.257,803
5.01.1935,124.257,124.297,124.180,124.222,771
6.01.1935,124.222,124.285,124.178,124.261,769
7.01.1935,124.261,124.277,124.183,124.226,808
8.01.1935,124.226,124.303,124.197,124.285,380
9.01.1935,124.288,124.343,124.255,124.340,371
10.01.1935,124.340,124.432,124.306,124.412,615
11.01.1935,124.412,124.561,124.371,124.541,685
12.01.1935,124.538,124.852,124.501,124.796,981
13.01.1935,124.788,124.822,124.720,124.762,1019
14.01.1935,124.761,124.762,124.568,124.693,973
15.01.1935,124.693,124.810,124.677,124.734,628
16.01.1935,124.734,124.749,124.662,124.694,576
17.01.1935,124.694,124.738,124.665,124.735,621
18.01.1935,124.737,124.806,124.642,124.666,689
19.01.1935,124.666,124.793,124.657,124.699,708
20.01.1935,124.699,124.814,124.684,124.788,630
21.01.1935,124.788,124.797,124.687,124.688,790
22.01.1935,124.688,124.740,124.508,124.650,827
23.01.1935,124.649,124.762,124.608,124.680,959
24.01.1935,124.681,124.750,124.549,124.650,976
25.01.1935,124.650,124.660,124.480,124.645,418
26.01.1935,124.646,124.698,124.554,124.660,302
27.01.1935,124.660,124.710,124.506,124.656,344
28.01.1935,124.653,124.729,124.644,124.720,224
29.01.1935,124.721,124.721,124.566,124.584,161
30.01.1935,124.584,124.671,124.566,124.666,193
31.01.1935,124.665,124.672,124.505,124.602,187
1.02.1935,124.602,124.714,124.536,124.644,161
2.02.1935,124.644,124.661,124.529,124.555,236
3.02.1935,124.555,124.593,124.494,124.564,221
4.02.1935,124.564,124.759,124.527,124.744,241
5.02.1935,124.174,124.192,124.174,124.192,2
6.02.1935,124.152,124.283,124.149,124.283,21
7.02.1935,124.283,124.283,124.186,124.281,22
8.02.1935,124.281,124.355,124.089,124.090,38
9.02.1935,124.090,124.222,124.089,124.174,42
10.02.1935,124.174,124.360,124.174,124.347,18
11.02.1935,124.330,124.349,124.184,124.349,18
12.02.1935,124.349,124.349,124.189,124.349,23
13.02.1935,124.349,124.365,124.148,124.365,16
14.02.1935,124.365,124.373,124.192,124.365,26
15.02.1935,124.365,124.365,124.288,124.359,15
16.02.1935,124.359,124.359,124.223,124.359,26
17.02.1935,124.359,124.468,124.223,124.382,176
18.02.1935,124.382,124.451,124.192,124.285,247
19.02.1935,124.285,124.297,124.143,124.157,169
20.02.1935,124.155,124.228,124.145,124.187,79
21.02.1935,124.187,124.190,124.015,124.024,52
22.02.1935,124.024,124.097,123.974,124.047,104
23.02.1935,124.041,124.121,124.019,124.049,296
24.02.1935,124.050,124.127,124.014,124.089,140
25.02.1935,124.089,124.123,123.915,123.951,201
26.02.1935,123.949,124.059,123.949,124.053,184
27.02.1935,124.053,124.130,124.024,124.046,154
28.02.1935,124.046,124.084,123.967,123.993,242
1.03.1935,123.993,124.013,123.969,123.987,123
2.03.1935,123.987,124.142,123.987,124.074,183
3.03.1935,124.074,124.150,124.060,124.133,191
4.03.1935,124.133,124.185,124.129,124.175,157
5.03.1935,124.177,124.198,124.160,124.166,252
6.03.1935,124.166,124.251,124.139,124.221,295
7.03.1935,124.219,124.323,124.197,124.295,197
8.03.1935,124.294,124.300,124.241,124.277,169
9.03.1935,124.277,124.434,124.277,124.434,121
10.03.1935,124.433,124.532,124.363,124.416,295
11.03.1935,124.416,124.550,124.376,124.506,288
12.03.1935,124.506,124.524,124.494,124.497,151
13.03.1935,124.497,124.635,124.398,124.468,383
14.03.1935,124.463,124.614,124.409,124.605,337
15.03.1935,124.605,124.668,124.567,124.569,219
16.03.1935,124.569,124.631,124.552,124.576,200
17.03.1935,124.576,124.581,124.535,124.559,174
18.03.1935,124.559,124.566,124.515,124.518,309
19.03.1935,124.518,124.543,124.438,124.470,331
20.03.1935,124.470,124.473,124.250,124.251,250
21.03.1935,124.251,124.296,124.213,124.244,255
22.03.1935,124.244,124.251,124.129,124.167,234
23.03.1935,124.169,124.211,124.121,124.158,406
24.03.1935,124.151,124.340,124.151,124.337,437
25.03.1935,124.337,124.465,124.278,124.279,466
26.03.1935,124.280,124.309,124.120,124.154,334
27.03.1935,124.154,124.290,124.141,124.265,311
28.03.1935,124.265,124.301,124.229,124.275,329
29.03.1935,124.274,124.371,124.242,124.327,357
30.03.1935,124.327,124.327,124.225,124.285,255
31.03.1935,124.285,124.296,124.152,124.155,191
1.04.1935,124.155,124.185,124.063,124.091,202
2.04.1935,124.091,124.185,124.076,124.150,192
3.04.1935,124.150,124.153,124.071,124.087,145
4.04.1935,124.087,124.195,124.081,124.141,140
5.04.1935,124.145,124.158,124.036,124.046,169
6.04.1935,124.046,124.052,123.969,123.980,199
7.04.1935,123.980,124.018,123.886,123.975,245
8.04.1935,123.978,124.039,123.956,123.966,128
9.04.1935,123.966,124.015,123.954,124.006,195
10.04.1935,124.006,124.015,123.960,123.966,173
11.04.1935,123.966,124.046,123.966,124.046,180
12.04.1935,124.046,124.046,123.842,123.842,225
13.04.1935,123.843,123.875,123.800,123.805,207
14.04.1935,123.805,123.878,123.796,123.842,176
15.04.1935,123.842,123.872,123.836,123.866,135
16.04.1935,123.866,123.888,123.832,123.833,151
17.04.1935,123.833,123.890,123.820,123.874,135
18.04.1935,123.871,123.871,123.772,123.774,162
19.04.1935,123.774,123.790,123.756,123.758,128
20.04.1935,123.758,123.762,123.651,123.658,156
21.04.1935,123.658,123.668,123.618,123.624,190
22.04.1935,123.624,123.677,123.612,123.635,171
23.04.1935,123.635,123.695,123.604,123.694,198
24.04.1935,123.693,123.772,123.693,123.735,208
25.04.1935,123.735,123.777,123.714,123.771,194
26.04.1935,123.772,123.800,123.730,123.737,139
27.04.1935,123.737,123.827,123.737,123.825,183
28.04.1935,123.825,123.827,123.744,123.756,107
29.04.1935,123.756,123.788,123.755,123.764,78
30.04.1935,123.764,123.767,123.738,123.750,176
1.05.1935,123.750,123.750,123.676,123.681,145
2.05.1935,123.681,123.696,123.613,123.647,187
3.05.1935,123.653,123.832,123.653,123.830,173
4.05.1935,123.830,123.953,123.830,123.892,157
5.05.1935,123.893,123.950,123.812,123.842,170
6.05.1935,123.842,123.876,123.769,123.816,167
7.05.1935,123.816,123.858,123.781,123.820,114
8.05.1935,123.820,123.916,123.818,123.904,89
9.05.1935,123.896,123.899,123.823,123.825,107
10.05.1935,123.825,123.953,123.824,123.912,95
11.05.1935,123.914,123.963,123.911,123.948,123
12.05.1935,123.948,123.956,123.905,123.912,83
13.05.1935,123.914,123.988,123.912,123.972,121
14.05.1935,123.972,123.977,123.943,123.951,127
15.05.1935,123.951,123.955,123.806,123.814,198
16.05.1935,123.814,123.834,123.745,123.804,187
17.05.1935,123.782,123.815,123.752,123.802,148
18.05.1935,123.805,123.836,123.770,123.785,128
19.05.1935,123.781,123.965,123.773,123.955,180
20.05.1935,123.955,124.099,123.921,124.089,145
21.05.1935,124.093,124.110,123.958,123.980,156
22.05.1935,123.980,124.053,123.971,123.995,166
23.05.1935,123.995,124.206,123.995,124.144,510
24.05.1935,124.144,124.214,124.072,124.168,571
25.05.1935,124.168,124.210,124.021,124.064,314
26.05.1935,124.067,124.148,124.053,124.079,491
27.05.1935,124.079,124.182,124.057,124.164,420
28.05.1935,124.164,124.267,124.075,124.078,569
29.05.1935,124.077,124.123,123.935,123.971,419
30.05.1935,123.971,123.992,123.875,123.879,416
31.05.1935,123.879,123.990,123.838,123.878,507
1.06.1935,123.878,123.929,123.825,123.884,400
2.06.1935,123.888,124.054,123.805,124.027,510
3.06.1935,124.027,124.028,123.778,123.782,626
4.06.1935,123.782,123.798,123.569,123.590,529
5.06.1935,123.612,123.818,123.606,123.739,713
6.06.1935,123.739,123.740,123.627,123.719,597
7.06.1935,123.719,123.736,123.574,123.664,674
8.06.1935,123.664,123.670,123.377,123.576,733
9.06.1935,123.574,123.614,123.450,123.497,661
10.06.1935,123.497,123.508,123.323,123.368,580
11.06.1935,123.368,123.422,123.336,123.391,535
12.06.1935,123.391,123.391,123.200,123.231,724
13.06.1935,123.231,123.339,123.169,123.265,722
14.06.1935,123.264,123.323,123.194,123.314,548
15.06.1935,123.314,123.474,123.295,123.457,665
16.06.1935,123.457,123.521,123.399,123.518,706
17.06.1935,123.518,123.582,123.429,123.576,734
18.06.1935,123.572,123.697,123.514,123.609,603
19.06.1935,123.607,123.653,123.489,123.619,557
20.06.1935,123.618,123.939,123.603,123.849,723
21.06.1935,123.849,123.925,123.785,123.871,539
22.06.1935,123.869,123.908,123.769,123.787,461
23.06.1935,123.787,123.833,123.687,123.740,601
